"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","10/145","45/5104",3.41922623648967e-07,3.24826492466519e-05,2.93333619235693e-05,"UTR2/DSE2/EXG2/SCW11/SCW4/CTS1/SCW10/SUN4/EGT2/DSE4",10
"GO:0008422","beta-glucosidase activity","5/145","10/5104",3.8820629284338e-06,0.000245863985467474,0.000222026756959547,"EXG2/SCW11/SCW4/SCW10/DSE4",5
"GO:0015926","glucosidase activity","7/145","26/5104",5.40490308888107e-06,0.000256732896721851,0.000231841895654635,"DSE2/EXG2/SCW11/SCW4/SCW10/SUN4/DSE4",7
"GO:0022857","transmembrane transporter activity","26/145","365/5104",8.92217690379657e-06,0.00033904272234427,0.000306171544277651,"AAC3/SIT1/FTR1/DUR3/VMR1/ARN1/ARN2/GAP1/HXT10/HXT6/ITR1/ZRT1/VHT1/AQY2/PRM6/PHO84/FET3/RSN1/FET4/MEP2/ALP1/BIO5/ENB1/DIP5/MEP3/OPT2",26
"GO:0005215","transporter activity","26/145","403/5104",5.12750893268068e-05,0.00162371116201555,0.00146628764215255,"AAC3/SIT1/FTR1/DUR3/VMR1/ARN1/ARN2/GAP1/HXT10/HXT6/ITR1/ZRT1/VHT1/AQY2/PRM6/PHO84/FET3/RSN1/FET4/MEP2/ALP1/BIO5/ENB1/DIP5/MEP3/OPT2",26
"GO:0016722","oxidoreductase activity, acting on metal ions","4/145","14/5104",0.000501041857299105,0.0135997075552614,0.0122811763518427,"FET3/FRE7/FRE3/FRE5",4
"GO:0008324","cation transmembrane transporter activity","14/145","196/5104",0.0012279544954979,0.0291639192680751,0.0263363924692312,"FTR1/DUR3/GAP1/HXT10/HXT6/ITR1/ZRT1/PRM6/PHO84/FET3/RSN1/FET4/MEP2/MEP3",14
"GO:0015075","ion transmembrane transporter activity","16/145","250/5104",0.00177618237984132,0.0320941760615269,0.0289825523436503,"AAC3/FTR1/DUR3/GAP1/HXT10/HXT6/ITR1/ZRT1/VHT1/PRM6/PHO84/FET3/RSN1/FET4/MEP2/MEP3",16
"GO:0046915","transition metal ion transmembrane transporter activity","5/145","32/5104",0.0018722832951075,0.0320941760615269,0.0289825523436503,"FTR1/ZRT1/PHO84/FET3/FET4",5
"GO:0022890","inorganic cation transmembrane transporter activity","12/145","161/5104",0.00192054290352629,0.0320941760615269,0.0289825523436503,"FTR1/HXT10/HXT6/ITR1/ZRT1/PRM6/PHO84/FET3/RSN1/FET4/MEP2/MEP3",12
"GO:0015318","inorganic molecular entity transmembrane transporter activity","13/145","184/5104",0.00202700059335959,0.0320941760615269,0.0289825523436503,"FTR1/HXT10/HXT6/ITR1/ZRT1/AQY2/PRM6/PHO84/FET3/RSN1/FET4/MEP2/MEP3",13
