"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016491","oxidoreductase activity","23/145","319/5104",2.61408112105747e-05,0.0016873448066794,0.00148752765852,"GDH3/MET8/GPX2/FRM2/DLD3/OYE2/SRX1/FET5/AAD4/BNA2/HMX1/FRE1/GRX8/FET3/ADH2/IDH1/SPS19/AAD15/IDH2/GDH1/FRE3/FRE5/PRM4",23
"GO:0016722","oxidoreductase activity, acting on metal ions","5/145","14/5104",2.81224134446566e-05,0.0016873448066794,0.00148752765852,"FET5/FRE1/FET3/FRE3/FRE5",5
"GO:0015075","ion transmembrane transporter activity","18/145","250/5104",0.000218957051945696,0.0105099384933934,0.00926534051391262,"SEO1/FTH1/SUL1/AGP1/HSP30/FTR1/DAL4/GEX2/FET5/HXT10/CCC2/MPH3/SUL2/FET3/MEP2/HXT17/CRC1/SAM3",18
"GO:0015291","secondary active transmembrane transporter activity","9/145","82/5104",0.000470956184627012,0.0188382473850805,0.0166074023000052,"SUL1/DAL4/MCH2/GEX2/HXT10/MPH3/SUL2/HXT17/CRC1",9
"GO:0015318","inorganic molecular entity transmembrane transporter activity","14/145","184/5104",0.00065872635082111,0.0225849034567238,0.019910375415796,"FTH1/SUL1/HSP30/FTR1/DAL4/GEX2/FET5/HXT10/CCC2/MPH3/SUL2/FET3/MEP2/HXT17",14
"GO:1901682","sulfur compound transmembrane transporter activity","4/145","17/5104",0.0011146491691173,0.0327454532132773,0.0288677021748629,"SUL1/MMP1/SUL2/SAM3",4
"GO:0008324","cation transmembrane transporter activity","14/145","196/5104",0.0012279544954979,0.0327454532132773,0.0288677021748629,"FTH1/AGP1/FTR1/DAL4/GEX2/FET5/HXT10/CCC2/MPH3/FET3/MEP2/HXT17/CRC1/SAM3",14
"GO:0046915","transition metal ion transmembrane transporter activity","5/145","32/5104",0.0018722832951075,0.04493479908258,0.0396135728754324,"FTH1/FTR1/FET5/CCC2/FET3",5
"GO:0022804","active transmembrane transporter activity","12/145","165/5104",0.00236352518838749,0.0515678222920908,0.0454611064943432,"SUL1/PDR11/DAL4/MCH2/GEX2/HXT10/CCC2/MPH3/SUL2/HXT17/CRC1/PDR5",12
"GO:0022853","active ion transmembrane transporter activity","9/145","111/5104",0.00404314899625996,0.0808629799251991,0.0712871007235308,"SUL1/DAL4/GEX2/HXT10/CCC2/MPH3/SUL2/HXT17/CRC1",9
"GO:0015293","symporter activity","5/145","40/5104",0.00509990841254845,0.0862161042679638,0.0760063024467576,"DAL4/MCH2/HXT10/MPH3/HXT17",5
"GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","7/145","76/5104",0.00549197753090541,0.0862161042679638,0.0760063024467576,"HMT1/BMT2/MHT1/BMT6/EFM6/TRM11/SET6",7
"GO:0008170","N-methyltransferase activity","5/145","41/5104",0.00567797239832988,0.0862161042679638,0.0760063024467576,"HMT1/BMT6/EFM6/TRM11/SET6",5
"GO:0022890","inorganic cation transmembrane transporter activity","11/145","161/5104",0.00574774028453092,0.0862161042679638,0.0760063024467576,"FTH1/FTR1/DAL4/GEX2/FET5/HXT10/CCC2/MPH3/FET3/MEP2/HXT17",11
NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0005628","prospore membrane","12/145","69/5142",3.55198768842307e-07,1.61023441875179e-05,1.43325819006545e-05,"LDS1/SSP1/PES4/RRT5/SPR3/OSW2/CDA1/SPO20/SPO1/LDS2/SPO19/SPO24",12
"GO:0042763","intracellular immature spore","12/145","69/5142",3.55198768842307e-07,1.61023441875179e-05,1.43325819006545e-05,"LDS1/SSP1/PES4/RRT5/SPR3/OSW2/CDA1/SPO20/SPO1/LDS2/SPO19/SPO24",12
