Date	ExpNo	File.Name	Well.Number	Organism	ChemA	ChemB	concA	concB	Lag.Phase	Obs.L	Pred.L	Diff.L	Growth.Rate	Obs.G	Pred.G	Diff.G	Yield	Obs.Y	Pred.Y	Diff.Y	Yield25h	Obs.Y25	Pred.Y25	Diff.Y25
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	64	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.36	NA	NA	NA	NA	0	100	100	0	0.0133486	99.55124437	99.93221009	-0.380965728	0.2110669	98.91345045	99.94793224	-1.034481786
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	63	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.36	NA	NA	NA	NA	0	100	100	0	0.0105028	99.64691498	99.96646449	-0.319549509	0.2098	98.97107602	99.95899267	-0.98791665
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	62	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.36	NA	NA	NA	NA	0	100	100	0	0.0066423	99.77669796	99.97386811	-0.197170142	0.21775	98.60946634	99.95901037	-1.349544031
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	61	D. hansenii	Clotrimazole	Mercury Chloride	1	0.36	NA	NA	NA	NA	0	100	100	0	0.0094213	99.68327304	99.96726533	-0.283992289	0.2282409	98.13228255	99.95668686	-1.824404303
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	78	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.5	NA	NA	NA	NA	0	100	100	0	0.0118016	99.60325169	99.45724077	0.146010916	0.2117621	98.88182893	99.367093	-0.485264066
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	77	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.5	NA	NA	NA	NA	0	100	100	0	0.0102877	99.65414625	99.4718034	0.18234285	0.2104946	98.9394818	99.50205134	-0.562569541
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	76	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.5	NA	NA	NA	NA	0	100	100	0	0.0146699	99.50682467	99.68869904	-0.181874371	0.2143832	98.7626069	99.87471901	-1.112112107
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	75	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.5	NA	NA	NA	NA	0	100	100	0	0.0144793	99.51323229	99.79682703	-0.283594737	0.2164761	98.66741031	99.93608436	-1.268674047
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	74	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.5	NA	NA	NA	NA	0	100	100	0	0.0118047	99.60314747	99.93689683	-0.33374936	0.2176267	98.6150747	99.96151414	-1.346439439
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	73	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.5	NA	NA	NA	NA	0	100	100	0	0.0131762	99.55704014	99.96878301	-0.41174287	0.2124987	98.84832432	99.96968945	-1.121365137
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	72	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.5	NA	NA	NA	NA	0	100	100	0	0.0107945	99.63710856	99.97567477	-0.338566209	0.2092284	98.99707553	99.96970253	-0.972627
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	71	D. hansenii	Clotrimazole	Mercury Chloride	1	0.5	NA	NA	NA	NA	0	100	100	0	0.0159107	99.46511123	99.96952849	-0.504417257	0.2077596	99.06388463	99.96798511	-0.904100484
23022018	304	P304 P305 VMU 23022018 Trimmed F.csv	10, 20, 30, 40	Blank	Clotrimazole	Mercury Chloride	0	0	75	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0.187179075	NA	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	50,60,70, 80, 89, 90, 91-100	D. hansenii	Clotrimazole	Mercury Chloride	0	0	7.69802608	0	NA	NA	0.109451286	0	NA	NA	4.466552938	0	NA	NA	3.511183188	0	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	88	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0	8.780349567	1.608160095	NA	NA	0.091841176	16.08944997	NA	NA	4.734118402	-5.990424096	NA	NA	3.34387	4.903914429	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	87	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0	10.71677259	4.485375893	NA	NA	0.057570729	47.40059117	NA	NA	4.809947476	-7.688133154	NA	NA	2.457846	30.87309201	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	86	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0	24.69415796	25.25354144	NA	NA	0.028422971	74.03139619	NA	NA	1.312250704	70.62050486	NA	NA	0.3249275	93.38848583	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	85	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0	22.83572547	22.49220715	NA	NA	0.011884762	89.1415051	NA	NA	0.331771344	92.57209422	NA	NA	0.2516343	95.53669415	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	84	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0	NA	NA	NA	NA	0	100	NA	NA	0.12843015	97.12462491	NA	NA	0.1837741	97.52566238	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	83	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0	NA	NA	NA	NA	0	100	NA	NA	0.0952536	97.86740242	NA	NA	0.1708769	97.90367661	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	82	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0	NA	NA	NA	NA	0	100	NA	NA	0.089542	97.99527731	NA	NA	0.1699264	97.93153556	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	81	D. hansenii	Clotrimazole	Mercury Chloride	1	0	NA	NA	NA	NA	0	100	NA	NA	0.0774912	98.26507821	NA	NA	0.1805381	97.62050886	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	9	D. hansenii	Clotrimazole	Mercury Chloride	0	0.18	7.739988285	0.062349146	NA	NA	0.099622396	8.98015004	NA	NA	4.382404007	1.883979271	NA	NA	3.540201	-0.850505997	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	19	D. hansenii	Clotrimazole	Mercury Chloride	0	0.24	13.50219482	8.624069099	NA	NA	0.099015539	9.534603632	NA	NA	4.127028391	7.60148939	NA	NA	2.888704	18.24473441	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	29	D. hansenii	Clotrimazole	Mercury Chloride	0	0.28	32.96562582	37.54362357	NA	NA	0.087665179	19.90484333	NA	NA	3.12892893	29.94756868	NA	NA	0.4501688	89.7176896	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	39	D. hansenii	Clotrimazole	Mercury Chloride	0	0.29	33.03097847	37.64072718	NA	NA	0.048070077	56.08084761	NA	NA	2.9858189	33.15160615	NA	NA	0.3805278	91.7588527	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	49	D. hansenii	Clotrimazole	Mercury Chloride	0	0.34	NA	NA	NA	NA	0	100	NA	NA	0.001796	99.95979002	NA	NA	0.1148891	99.54466728	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	59	D. hansenii	Clotrimazole	Mercury Chloride	0	0.35	NA	NA	NA	NA	0	100	NA	NA	0.0010721	99.97599715	NA	NA	0.1181417	99.44933426	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	69	D. hansenii	Clotrimazole	Mercury Chloride	0	0.36	NA	NA	NA	NA	0	100	NA	NA	0.0039439	99.91170148	NA	NA	0.1196743	99.40441407	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	79	D. hansenii	Clotrimazole	Mercury Chloride	0	0.5	NA	NA	NA	NA	0	100	NA	NA	0.0075756	99.8303927	NA	NA	0.1200576	99.39317963	NA	NA
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	8	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.18	9.716985513	2.999851736	1.669506566	1.33034517	0.099447031	9.14037228	23.62474326	-14.48437098	4.621602699	-3.471351684	-3.993586478	0.522234793	3.177997	9.765617265	4.095116518	5.670500747
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	7	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.18	13.87830016	9.18290166	4.544928445	4.637973215	0.06559729	40.06713588	52.124097	-12.05696112	4.328873001	3.082465144	-5.659311048	8.741776192	2.023083	43.61590434	30.28516351	13.33074083
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	6	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.18	26.07069398	27.29885444	25.30014522	1.998709221	0.017930826	83.61752845	76.36341578	7.254112668	0.4291789	90.39127251	71.17400846	19.21726405	0.2135635	96.65254131	93.33225451	3.320286804
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	5	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.18	30	33.13717655	22.54053259	10.59664396	0.01112952	89.83153091	90.11661424	-0.285083333	0.297169	93.34679329	92.71203442	0.634758862	0.1989032	97.08223163	95.49873347	1.583498164
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	4	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.18	NA	NA	NA	NA	0	100	100	0	0.082541	98.15202011	97.17879638	0.973223728	0.1850147	97.48930065	97.50461799	-0.015317336
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	3	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.18	NA	NA	NA	NA	0	100	100	0	0.135339767	96.96992807	97.90758011	-0.937652042	0.1757982	97.75943434	97.88584725	-0.126412914
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	2	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.18	NA	NA	NA	NA	0	100	100	0	0.1217515	97.27415074	98.03304587	-0.75889513	0.1717487	97.87812433	97.91394315	-0.035818817
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	1	D. hansenii	Clotrimazole	Mercury Chloride	1	0.18	NA	NA	NA	NA	0	100	100	0	0.0550452	98.7676134	98.29776378	0.469849617	0.1745662	97.795544	97.60027115	0.195272851
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	18	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.24	13.46898796	8.574729007	10.09354036	-1.518811349	0.076369743	30.2249011	24.08998832	6.134912782	4.370932251	2.140816164	2.066426746	0.074389418	2.738167	22.6569423	22.25394268	0.402999627
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	17	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.24	15.18946957	11.1310903	12.72262308	-1.591532775	0.044666253	59.19074651	52.41573631	6.775010198	4.198066831	6.011036062	0.497768862	5.513267199	0.6524147	83.7899047	43.48511278	40.30479192
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	16	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.24	25	25.70797395	31.69972768	-5.991753731	0.006771293	93.8134185	76.50739963	17.30601886	0.077872	98.25655262	72.85378406	25.40276856	0.1618342	98.16871625	94.59473903	3.573977212
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	15	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.24	43	52.45310333	29.17653276	23.27657057	0.005983395	94.53327994	90.17681955	4.356460383	0.1016278	97.72469281	93.13672569	4.587967125	0.1562558	98.33221798	96.35101245	1.98120553
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	14	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.24	NA	NA	NA	NA	0	100	100	0	0.0131713	99.70511264	97.34319625	2.361916396	0.1255871	99.23111114	97.97709871	1.254012437
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	13	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.24	NA	NA	NA	NA	0	100	100	0	0.0264528	99.40775805	98.0295116	1.378246459	0.1398773	98.81226838	98.28614524	0.526123138
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	12	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.24	NA	NA	NA	NA	0	100	100	0	0.011952	99.7324111	98.1476661	1.584745	0.1302469	99.09453338	98.3089214	0.785611978
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	11	D. hansenii	Clotrimazole	Mercury Chloride	1	0.24	NA	NA	NA	NA	0	100	100	0	0.0077297	99.82694261	98.39695811	1.429984499	0.1203644	99.38418739	98.0546407	1.329546686
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	28	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.28	40.18611498	48.27211894	38.54802209	9.724096851	0.068101052	37.77957811	32.79171349	4.987864618	1.6071891	64.0172383	25.75113096	38.26610735	0.1315972	99.05495637	90.22192531	8.833031067
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	27	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.28	42.49214842	51.69851686	40.34502682	11.35349005	0.036251585	66.8787944	57.87042109	9.008373312	0.401991628	90.99995828	24.56184448	66.43811379	0.1352678	98.94737186	92.89215675	6.055215105
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	26	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.28	NA	NA	53.31607047	NA	0	100	79.2004061	20.7995939	0	100	79.41894934	20.58105066	0.1223211	99.32683692	99.32018359	0.006653327
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	25	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.28	NA	NA	51.59144113	NA	0	100	91.3028715	8.697128498	0.0018431	99.95873552	94.7965714	5.162164112	0.123742	99.28519064	99.54106904	-0.255878401
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	24	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.28	NA	NA	NA	NA	0	100	100	0	0	100	97.98572984	2.014270158	0.1129785	99.60066656	99.74558093	-0.144914361
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	23	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.28	NA	NA	NA	NA	0	100	100	0	0.0020316	99.95451526	98.50606354	1.448451717	0.1207479	99.37294708	99.78444952	-0.411502441
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	22	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.28	NA	NA	NA	NA	0	100	100	0	0.0055419	99.87592445	98.59564302	1.280281435	0.1170696	99.48075728	99.78731407	-0.306556784
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	21	D. hansenii	Clotrimazole	Mercury Chloride	1	0.28	NA	NA	NA	NA	0	100	100	0	0.0074332	99.83358084	98.78464511	1.04893573	0.1317516	99.05043094	99.75533334	-0.704902393
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	38	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.29	38.8336862	46.26262546	38.64356412	7.619061346	0.0825179	24.60764651	63.14719766	-38.53955115	3.0904123	30.80990324	29.14710385	1.662799387	0.1802189	97.62986455	92.16299152	5.46687303
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	37	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.29	53.37739245	67.87225353	40.43777497	27.43447857	0.041043318	62.50083481	76.89878548	-14.39795067	0.2108264	95.27988579	28.01221262	67.26767317	0.1192527	99.41677108	94.30314969	5.113621387
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	36	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.29	NA	NA	53.38865198	NA	0	100	88.59480932	11.40519068	0	100	80.36027938	19.63972062	0.119291	99.41564851	99.45513538	-0.039486865
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	35	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.29	NA	NA	51.66670399	NA	0	100	95.23104108	4.76895892	7.66E-05	99.99828503	95.03456429	4.963720743	0.119291	99.41564851	99.63217239	-0.216523877
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	34	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.29	NA	NA	NA	NA	0	100	100	0	0.0028639	99.9358812	98.07785794	1.858023266	0.11401	99.57043352	99.79608619	-0.225652676
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	33	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.29	NA	NA	NA	NA	0	100	100	0	0.0088945	99.80086433	98.57439277	1.226471564	0.1244337	99.26491706	99.8272389	-0.562321846
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	32	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.29	NA	NA	NA	NA	0	100	100	0	0.0033577	99.9248257	98.65987508	1.264950614	0.1127875	99.60626473	99.8295348	-0.223270064
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	31	D. hansenii	Clotrimazole	Mercury Chloride	1	0.29	NA	NA	NA	NA	0	100	100	0	0.0030629	99.93142587	98.84023265	1.091193214	0.1190611	99.42238683	99.80390263	-0.381515796
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	48	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.34	NA	NA	NA	NA	0	100	100	0	0.0029142	99.93475506	99.95738127	-0.022626218	0.1217454	99.34371056	99.56699641	-0.223285842
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	47	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.34	NA	NA	NA	NA	0	100	100	0	0.002071	99.95363315	99.95669862	-0.003065476	0.1216686	99.34596156	99.68524257	-0.339281013
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	46	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.34	NA	NA	NA	NA	0	100	100	0	0.0021367	99.95216221	99.98818651	-0.036024296	0.1121384	99.62528972	99.96989561	-0.344605893
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	45	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.34	NA	NA	NA	NA	0	100	100	0	0.0054573	99.87781853	99.99701324	-0.11919471	0.1141629	99.56595205	99.97967711	-0.413725059
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	44	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.34	NA	NA	NA	NA	0	100	100	0	0.0061367	99.8626077	99.99884381	-0.136236116	0.1121384	99.62528972	99.98873353	-0.363443812
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	43	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.34	NA	NA	NA	NA	0	100	100	0	0.0023237	99.94797554	99.99914248	-0.051166942	0.1090486	99.71585111	99.99045475	-0.274603644
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	42	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.34	NA	NA	NA	NA	0	100	100	0	0.0043082	99.90354531	99.9991939	-0.095648596	0.1116804	99.6387136	99.9905816	-0.351868001
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	41	D. hansenii	Clotrimazole	Mercury Chloride	1	0.34	NA	NA	NA	NA	0	100	100	0	0.0038858	99.91300226	99.99930239	-0.086300126	0.1281658	99.15552999	99.9891654	-0.833635411
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	58	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.35	NA	NA	NA	NA	0	100	100	0	0.0029122	99.93479983	99.97455928	-0.039759445	0.1205561	99.3785687	99.47633843	-0.097769734
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	57	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.35	NA	NA	NA	NA	0	100	100	0	0.0081324	99.81792671	99.97415178	-0.156225072	0.1250872	99.24576311	99.6193418	-0.37357869
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	56	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.35	NA	NA	NA	NA	0	100	100	0	0.001912	99.95719294	99.99294808	-0.035755144	0.116266	99.50431063	99.96359266	-0.459282027
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	55	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.35	NA	NA	NA	NA	0	100	100	0	0.0043236	99.90320052	99.99821709	-0.095016571	0.1185247	99.43810861	99.9754221	-0.537313498
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	54	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.35	NA	NA	NA	NA	0	100	100	0	0.0013392	99.97001715	99.99930983	-0.029292681	0.1170696	99.48075728	99.98637467	-0.505617388
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	53	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.35	NA	NA	NA	NA	0	100	100	0	0.0033202	99.92566527	99.99948812	-0.073822844	0.1130931	99.59730766	99.98845627	-0.391148602
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	52	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.35	NA	NA	NA	NA	0	100	100	0	0.005271	99.88198953	99.99951881	-0.117529277	0.1157304	99.52000895	99.98860967	-0.468600722
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	51	D. hansenii	Clotrimazole	Mercury Chloride	1	0.35	NA	NA	NA	NA	0	100	100	0	0.0061177	99.86303308	99.99958357	-0.13655049	0.1181034	99.45045682	99.98689696	-0.536440137
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	68	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.36	NA	NA	NA	NA	0	100	100	0	0.0026433	99.94082013	99.90641203	0.034408107	0.1199426	99.39655025	99.4336211	-0.037070841
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	67	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.36	NA	NA	NA	NA	0	100	100	0	0.0006541	99.9853556	99.90491298	0.080442622	0.1266258	99.20066706	99.58828986	-0.387622799
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	66	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.36	NA	NA	NA	NA	0	100	100	0	0.0056999	99.87238705	99.97405834	-0.101671292	0.1188312	99.42912516	99.96062275	-0.531497597
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	65	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.36	NA	NA	NA	NA	0	100	100	0	0.0052309	99.88288732	99.99344127	-0.110553953	0.1150038	99.54130545	99.97341718	-0.432111732
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	64	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.36	NA	NA	NA	NA	0	100	100	0	0.0019885	99.95548021	99.99746109	-0.041980877	0.116266	99.50431063	99.98526319	-0.480952564
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	63	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.36	NA	NA	NA	NA	0	100	100	0	0.0042666	99.90447667	99.99811695	-0.093640276	0.110078	99.68567961	99.98751459	-0.301834982
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	62	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.36	NA	NA	NA	NA	0	100	100	0	0.0046164	99.89664513	99.99822986	-0.10158473	0.1132077	99.59394876	99.98768052	-0.393731756
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	61	D. hansenii	Clotrimazole	Mercury Chloride	1	0.36	NA	NA	NA	NA	0	100	100	0	0.0025769	99.94230674	99.99846809	-0.05616135	0.1269337	99.19164258	99.98582809	-0.794185506
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	78	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0.5	NA	NA	NA	NA	0	100	100	0	0.0042918	99.90391248	99.8202325	0.083679979	0.1212466	99.35833029	99.42293758	-0.064607292
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	77	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0.5	NA	NA	NA	NA	0	100	100	0	0.0034862	99.92194876	99.81735306	0.104595698	0.1204027	99.38306482	99.58052384	-0.19745902
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	76	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0.5	NA	NA	NA	NA	0	100	100	0	0.0068957	99.84561473	99.95017023	-0.104555505	0.131906	99.04590551	99.95987999	-0.913974475
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	75	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0.5	NA	NA	NA	NA	0	100	100	0	0.0059236	99.86737871	99.98740173	-0.120023016	0.1287822	99.13746343	99.97291575	-0.835452318
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	74	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0.5	NA	NA	NA	NA	0	100	100	0	0.0043479	99.90265648	99.99512315	-0.092466677	0.128551	99.14423986	99.98498522	-0.840745359
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	73	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0.5	NA	NA	NA	NA	0	100	100	0	0.0018042	99.95960643	99.99638296	-0.036776525	0.1232042	99.30095344	99.98727908	-0.68632564
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	72	D. hansenii	Clotrimazole	Mercury Chloride	0.8	0.5	NA	NA	NA	NA	0	100	100	0	0.0062387	99.86032406	99.99659984	-0.136275788	0.1200576	99.39317963	99.98744814	-0.594268508
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	71	D. hansenii	Clotrimazole	Mercury Chloride	1	0.5	NA	NA	NA	NA	0	100	100	0	0.0067311	99.84929989	99.99705745	-0.147757552	0.1188695	99.42800259	99.98556076	-0.557558173
23022018	307	P307 P308 VMU 23022018 Trimmed F.csv	10, 20, 30, 40	Blank	Clotrimazole	Mercury Chloride	0	0	75	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0.099353925	NA	NA	NA
28022018	311	P311 P312 VMU 28022018 Trimmed F.csv	50,60,70, 80, 89, 90, 91-100	D. hansenii	Clotrimazole	Mercury Chloride	0	0	8.050997122	0	NA	NA	0.084240058	0	NA	NA	4.3706556	0	NA	NA	3.277390688	0	NA	NA
28022018	311	P311 P312 VMU 28022018 Trimmed F.csv	88	D. hansenii	Clotrimazole	Mercury Chloride	0.05	0	9.685379042	2.441234149	NA	NA	0.091956511	-9.160074804	NA	NA	4.547972657	-4.056989924	NA	NA	3.100467	5.545706475	NA	NA
28022018	311	P311 P312 VMU 28022018 Trimmed F.csv	87	D. hansenii	Clotrimazole	Mercury Chloride	0.15	0	15.26298952	10.77236715	NA	NA	0.058924587	30.05158313	NA	NA	4.09752652	6.249155826	NA	NA	1.595113	52.73131256	NA	NA
28022018	311	P311 P312 VMU 28022018 Trimmed F.csv	86	D. hansenii	Clotrimazole	Mercury Chloride	0.3	0	32.74388096	36.88312413	NA	NA	0.039065054	53.62651079	NA	NA	2.179209158	50.13999369	NA	NA	0.2175961	95.90984054	NA	NA
28022018	311	P311 P312 VMU 28022018 Trimmed F.csv	85	D. hansenii	Clotrimazole	Mercury Chloride	0.45	0	42.38696808	51.28675482	NA	NA	0.029692701	64.75227901	NA	NA	0.804244876	81.59898767	NA	NA	0.1615038	97.6680643	NA	NA
28022018	311	P311 P312 VMU 28022018 Trimmed F.csv	84	D. hansenii	Clotrimazole	Mercury Chloride	0.6	0	39.85237997	47.50090589	NA	NA	0.018041813	78.58285785	NA	NA	0.294707522	93.25713237	NA	NA	0.1428153	98.25385887	NA	NA
28022018	311	P311 P312 VMU 28022018 Trimmed F.csv	83	D. hansenii	Clotrimazole	Mercury Chloride	0.7	0	43.40856983	52.81269502	NA	NA	0.01752537	79.19591936	NA	NA	0.243378408	94.43153544	NA	NA	0.1450463	98.18392775	NA	NA
